ts,traffic,traffic_scaled,hour,week_day
2023-01-02 15:30:00+00:00,1293347,-0.41408064684480667,15,0
2023-01-02 16:00:00+00:00,1685507,-0.41402796841107253,16,0
2023-01-02 16:30:00+00:00,1494771,-0.41405358977413026,16,0
2023-01-02 17:00:00+00:00,4153215,-0.4136964838324487,17,0
2023-01-02 17:30:00+00:00,1868531176,-0.16325658462330928,17,0
2023-01-02 18:00:00+00:00,12270871367,1.2340786571942273,18,0
2023-01-02 18:30:00+00:00,13550875472,1.4060202407943376,18,0
2023-01-02 19:00:00+00:00,12651293587,1.285180367484031,19,0
2023-01-02 19:30:00+00:00,7695969436,0.6195369695866373,19,0
2023-01-02 20:00:00+00:00,4817207207,0.2328359156377177,20,0
2023-01-02 20:30:00+00:00,8104287916,0.6743859546720328,20,0
2023-01-02 21:00:00+00:00,6998294672,0.5258190640803941,21,0
2023-01-02 21:30:00+00:00,8938825483,0.7864884942523751,21,0
2023-01-02 22:00:00+00:00,3982541081,0.1207161068642847,22,0
2023-01-02 22:30:00+00:00,1308519,-0.4140786088062596,22,0
2023-01-02 23:00:00+00:00,2938575,-0.4138596451256729,23,0
2023-01-02 23:30:00+00:00,2804513,-0.41387765353087297,23,0
2023-01-03 00:00:00+00:00,1538075625,-0.20764632566119995,0,1
2023-01-03 00:30:00+00:00,10776130189,1.033291672048102,0,1
2023-01-03 01:00:00+00:00,11738480605,1.1625631750525904,1,1
2023-01-03 01:30:00+00:00,11080503903,1.0741778677930813,1,1
2023-01-03 02:00:00+00:00,9966258027,0.9245024099637236,2,1
2023-01-03 02:30:00+00:00,14175917200,1.4899814281910526,2,1
2023-01-03 03:00:00+00:00,13434917372,1.3904437131352643,3,1
2023-01-03 03:30:00+00:00,13479696827,1.3964588894736634,3,1
2023-01-03 04:00:00+00:00,7853295164,0.6406703665091106,4,1
2023-01-03 04:30:00+00:00,3385245201,0.04048198957993312,4,1
2023-01-03 05:00:00+00:00,6034570453,0.39636301958697473,5,1
2023-01-03 05:30:00+00:00,9404755651,0.8490763958224138,5,1
2023-01-03 06:00:00+00:00,7772348586,0.6297968991866524,6,1
2023-01-03 06:30:00+00:00,9303434385,0.8354660184335007,6,1
2023-01-03 07:00:00+00:00,7896389056,0.6464591229709284,7,1
2023-01-03 07:30:00+00:00,2798621297,-0.038318572572513344,7,1
2023-01-03 08:00:00+00:00,1737160,-0.4140210299187794,8,1
2023-01-03 08:30:00+00:00,1268182,-0.4140840272323651,8,1
2023-01-03 09:00:00+00:00,1987646,-0.41398738240207117,9,1
2023-01-03 09:30:00+00:00,1477894,-0.4140558568435053,9,1
2023-01-03 10:00:00+00:00,2603773,-0.41390461872056034,10,1
2023-01-03 10:30:00+00:00,0,-0.41425438076523374,10,1
2023-01-03 11:00:00+00:00,2072624,-0.41397596739813947,11,1
2023-01-03 11:30:00+00:00,1586012,-0.41404133346810124,11,1
2023-01-03 12:00:00+00:00,3088385,-0.4138395213084613,12,1
2023-01-03 12:30:00+00:00,1306814,-0.4140788378370876,12,1
2023-01-03 13:00:00+00:00,1847989,-0.4140061423776424,13,1
2023-01-03 13:30:00+00:00,2170854,-0.41396277226720896,13,1
2023-01-03 14:00:00+00:00,1581223,-0.41404197676935367,14,1
2023-01-03 14:30:00+00:00,1607078,-0.4140385036948326,14,1
2023-01-03 15:00:00+00:00,1374436,-0.4140697542460891,15,1
2023-01-03 15:30:00+00:00,1288171,-0.41408134213135556,15,1
2023-01-03 16:00:00+00:00,1693786,-0.41402685630184954,16,1
2023-01-03 16:30:00+00:00,1400119,-0.4140663042761442,16,1
2023-01-03 17:00:00+00:00,4104727,-0.41370299717367404,17,1
2023-01-03 17:30:00+00:00,1755160168,-0.17848559097861372,17,1
2023-01-03 18:00:00+00:00,12360550919,1.2461252155819664,18,1
2023-01-03 18:30:00+00:00,10639854547,1.014985910683687,18,1
2023-01-03 19:00:00+00:00,10306429907,0.9701973350932229,19,1
2023-01-03 19:30:00+00:00,13270698779,1.368384405023122,19,1
2023-01-03 20:00:00+00:00,7567306796,0.602253854645556,20,1
2023-01-03 20:30:00+00:00,9391301122,0.8472690633194813,20,1
2023-01-03 21:00:00+00:00,5013416358,0.259192481220586,21,1
