ts,traffic,traffic_scaled,hour,week_day
2022-07-21 13:30:00+00:00,6812889,-0.18200860435662783,13,3
2022-07-21 14:00:00+00:00,15988067,-0.18068137495234385,14,3
2022-07-21 14:30:00+00:00,15268139,-0.18078551566880377,14,3
2022-07-21 15:00:00+00:00,34984555,-0.17793345033968477,15,3
2022-07-21 15:30:00+00:00,13748147,-0.1810053891226677,15,3
2022-07-21 16:00:00+00:00,5067600,-0.18226106800145014,16,3
2022-07-21 16:30:00+00:00,1383446731,0.017127468429626546,16,3
2022-07-21 17:00:00+00:00,10112913087,1.279882744827644,17,3
2022-07-21 17:30:00+00:00,7195027829,0.8577979511871964,17,3
2022-07-21 18:00:00+00:00,7189348805,0.8569764556652093,18,3
2022-07-21 18:30:00+00:00,9163648399,1.1425674789699063,18,3
2022-07-21 19:00:00+00:00,9235457300,1.1529549488256974,19,3
2022-07-21 19:30:00+00:00,10420378268,1.3243589205505237,19,3
2022-07-21 20:00:00+00:00,10796320445,1.3787405915791333,20,3
2022-07-21 20:30:00+00:00,10248078007,1.2994349383929016,20,3
2022-07-21 21:00:00+00:00,11003358271,1.4086895136018158,21,3
2022-07-21 21:30:00+00:00,9689544521,1.2186406403535133,21,3
2022-07-21 22:00:00+00:00,11819753969,1.52678470215473,22,3
2022-07-21 22:30:00+00:00,7278350203,0.8698508949892183,22,3
2022-07-21 23:00:00+00:00,7205668994,0.8593372419872046,23,3
2022-07-21 23:30:00+00:00,6398167749,0.7425286747463369,23,3
2022-07-22 00:00:00+00:00,8737266863,1.0808895352806425,0,4
2022-07-22 00:30:00+00:00,6903798998,0.8156704341103121,0,4
2022-07-22 01:00:00+00:00,5717176210,0.6440202867205779,1,4
2022-07-22 01:30:00+00:00,7568350535,0.9118007043425104,1,4
2022-07-22 02:00:00+00:00,7254859011,0.8664527918936619,2,4
2022-07-22 02:30:00+00:00,6643146417,0.7779659045844856,2,4
2022-07-22 03:00:00+00:00,5907391867,0.6715358088309498,3,4
2022-07-22 03:30:00+00:00,6598372513,0.7714891646309513,3,4
2022-07-22 04:00:00+00:00,5892837624,0.6694304742786725,4,4
2022-07-22 04:30:00+00:00,5643569817,0.6333728018289624,4,4
2022-07-22 05:00:00+00:00,5771426688,0.65186785432069,5,4
2022-07-22 05:30:00+00:00,6657215957,0.7800011247396422,5,4
2022-07-22 06:00:00+00:00,9361925384,1.171249107237475,6,4
2022-07-22 06:30:00+00:00,1975499581,0.1027704882609735,6,4
2022-07-22 07:00:00+00:00,5040975,-0.1822649194235031,7,4
2022-07-22 07:30:00+00:00,5276093,-0.18223090858217922,7,4
2022-07-22 08:00:00+00:00,5155546,-0.1822483462300372,8,4
2022-07-22 08:30:00+00:00,5147885,-0.182249454427008,8,4
2022-07-22 09:00:00+00:00,5283843,-0.1822297875109713,9,4
2022-07-22 09:30:00+00:00,5352695,-0.18221982776970594,9,4
2022-07-22 10:00:00+00:00,5204132,-0.18224131805381688,10,4
2022-07-22 10:30:00+00:00,4961661,-0.18227639253857197,10,4
2022-07-22 11:00:00+00:00,5021724,-0.18226770416438354,11,4
2022-07-22 11:30:00+00:00,4922115,-0.18228211303947361,11,4
2022-07-22 12:00:00+00:00,5435150,-0.18220790029532558,12,4
2022-07-22 12:30:00+00:00,5359133,-0.18221889648500444,12,4
